date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2020-11-18,107.28,40,1140.521209263899,1299.7408107104611,1114.2575880065772,1328.4283871801583,20,-74.98890471203322,-24.840074685861005,-24.840074685861005,20 days
2020-12-08,120.25,40,1366.4206356011443,1590.5729744164478,1377.9041158161208,1849.529835591127,20,-49.47572863596247,-16.38883511066257,-16.38883511066257,20 days
2020-12-28,137.45,40,1626.7705025833206,2658.275721646475,1901.2115155597132,2790.6785959439453,20,-51.681679968586195,-17.119556489594178,-17.119556489594178,20 days
2021-01-17,211.27777777777777,40,2710.4434084946765,4123.187091768915,2844.3368478658667,4460.04646209091,20,-53.65825192192142,-17.77429594913647,-17.77429594913647,20 days
2021-02-06,305,40,4195.796632519605,6598.676572857341,4496.944835797295,5819.618859742407,20,-36.89837370638543,-12.222586290240173,-12.222586290240173,20 days
2021-02-26,460.2,40,6584.594466377607,6736.992914600967,5828.187044740526,6679.946507594224,20,-8.56818499811925,-2.8382112806270015,-2.8382112806270015,20 days
2021-03-18,470.0625,40,6704.170035324367,6704.170035324367,6610.874163516342,4956.615760972448,20,69.07234407788201,22.880213975798416,22.880213975798416,20 days
2021-04-07,120.93333333333334,40,6543.857988847057,1428.6843329920116,4810.240307277973,2952.8157428405425,20,146.37545369447434,48.48686903629463,48.48686903629463,20 days
2021-04-27,82.4375,40,1182.692897662498,725.5928602052506,2818.8235986479217,840.9076290386138,20,133.9921441926208,44.38489776380564,44.38489776380564,20 days
2021-05-17,47.57142857142857,40,729.919909434214,368.4456939185808,747.84328236114,451.9396941177038,20,93.06434667747374,30.827564836913176,30.827564836913176,20 days
2021-06-06,21.5625,40,330.91703998671056,261.78052822928146,425.129684228474,281.5927751374536,20,26.810009889229832,8.880815775807381,8.880815775807381,20 days
2021-06-26,11.411764705882353,40,214.55210326449998,214.55210326449998,248.07233610017838,225.02683218103564,20,33.520439037275224,11.103645431097418,11.103645431097418,20 days
2021-07-16,16.36842105263158,40,198.74786504932698,198.74786504932698,193.97143628716083,193.97143628716117,20,31.055395893874817,10.287099889846033,10.287099889846033,20 days
2021-08-05,14.534883720930232,40,168.614340547658,168.614340547658,173.18844636386737,173.1884463638677,20,20.782989923293798,6.88436541209107,6.88436541209107,20 days
2021-08-25,24.5,40,152.20313349461958,152.20313349461958,167.47296969649568,167.472969696496,20,5.71547666737203,1.8932516460669853,1.8932516460669853,20 days
2021-09-14,35.275,40,181.6014350472119,181.6014350472119,175.76283563601078,214.02359201201094,20,-8.289865939514783,-2.746018092464272,-2.746018092464272,20 days
2021-10-04,26.5,40,193.48393836620332,308.2662074942028,255.33093246056845,332.4086547988596,20,-41.30734044855751,-13.683056523584677,-13.683056523584677,20 days
2021-10-24,56.08695652173913,40,390.9074239682926,507.3583218551654,395.00208313813874,585.3204251297867,20,-62.59342833927917,-20.734073137386225,-20.734073137386225,20 days
2021-11-13,69.2,40,600.6148870799227,940.3367460399934,681.8607264387537,1055.156235032061,20,-96.54030130896695,-31.978974808595304,-31.978974808595304,20 days
2021-12-03,98.13333333333334,40,1054.0598682680481,1717.7736372010254,906.1812132635299,1368.5173649769756,20,148.97502176853106,49.34797596082591,49.34797596082591,20 days
2021-12-23,148.17391304347825,40,1063.868884442621,1447.4417116899092,1478.543993487451,2826.5531779258313,20,-110.02662851047535,-36.44632069409496,-36.44632069409496,20 days
2022-01-12,192.25,40,2317.703227751686,5314.444184886562,2952.6320582468456,4432.769903241292,20,-126.07888032101437,-41.76362910633601,-41.76362910633601,20 days
2022-02-01,401.04761904761904,40,5476.324062546232,6536.423813147407,4785.779271708868,6138.059507620885,20,-353.00936846757577,-116.93435330488447,-58.467176652442234,20 days
2022-02-21,472,40,6563.3105248286865,6563.3105248286865,6205.139219342247,5837.286732939253,20,-67.0797117213624,-22.220154507701295,-22.220154507701295,20 days
2022-03-13,325.2105263157895,40,6575.783070651824,4412.125860841666,5779.1340073696265,3950.4264524147134,20,58.152725569626455,19.263090344938764,19.263090344938764,20 days
2022-04-02,82.14285714285714,40,4198.30842662837,875.8429715737913,3893.7372864859167,1927.744158209469,20,56.68916592879668,18.7782862139139,18.7782862139139,20 days
2022-04-22,48.35294117647059,40,907.120362177557,495.2636422129522,1820.4548097256195,550.7797450118824,20,107.28934848384961,35.539596685275185,35.539596685275185,20 days
2022-05-12,36.43333333333333,40,355.93564037093404,281.2326212489048,521.5264744966327,359.3398948010885,20,29.25327051524971,9.690145858176468,9.690145858176468,20 days
2022-06-01,32.65384615384615,40,301.5234209414097,301.5234209414097,286.64620162896034,261.74519525495106,20,72.69369317212818,24.07978586326746,24.07978586326746,20 days
2022-06-21,13.333333333333334,40,202.47954357453992,202.47954357453992,232.48158646546753,232.481586465468,20,29.263608789483527,9.693570411516419,9.693570411516419,20 days
2022-07-11,17.238095238095237,40,193.44179488045563,193.44179488045563,192.3745931778433,363.63713744950695,20,40.106993287624704,13.285441526525682,13.285441526525682,20 days
2022-07-31,20.565217391304348,40,181.20244107853705,694.9900738935264,375.8411858404465,547.10373011211,20,-12.204048390939533,-4.042591029498721,-4.042591029498721,20 days
2022-08-20,82.5,40,752.8793215623493,752.8793215623493,554.0538631834714,542.999780379367,20,-6.9501330713613925,-2.302231579888461,-2.302231579888461,20 days
2022-09-09,20.875,40,728.0798269095304,181.12994568222678,564.9593112410537,424.7254441690339,20,-21.95953086168663,-7.274094597933697,-7.274094597933697,20 days
2022-09-29,39.357142857142854,40,213.91878525128394,340.16706526252693,438.2477906709549,394.51568902306803,20,-13.522346501920993,-4.479277278761328,-4.479277278761328,20 days
2022-10-19,53.6,40,372.744759852053,662.2500561244517,457.18751038144836,716.7329948402898,20,-62.67182135838033,-20.760040824963482,-20.760040824963482,20 days
2022-11-08,78.21428571428571,40,784.8989860410106,1147.781863133892,784.2927488683605,1001.7554733234543,20,-67.55975402807064,-22.379168521798398,-22.379168521798398,20 days
2022-11-28,106.84615384615384,40,1195.2345007120205,1195.2345007120205,1036.0110362214737,1351.1248585762253,20,-34.25556289801932,-11.3471552099689,-11.3471552099689,20 days
2022-12-18,95.1,40,1127.8996219113924,1710.3582118827642,1414.6782960815244,2207.482962905135,20,-63.553437505299144,-21.052076173630343,-21.052076173630343,20 days
2023-01-07,152.6818181818182,40,1920.9007656211627,3716.8561761206224,2285.544542816408,3498.3419330452202,20,-78.06157991127293,-25.857898345609158,-25.857898345609158,20 days
2023-01-27,270.7647058823529,40,3807.8332409166715,5067.811411132275,3573.5907259785345,4592.235252883556,20,-75.24879293331423,-24.92616265916034,-24.92616265916034,20 days
2023-02-16,351.6666666666667,40,4992.038171397772,4992.038171397772,4588.623345240928,5158.364743073388,20,3.6119076426284664,1.1964444066206794,1.1964444066206794,20 days
2023-03-08,266.5416666666667,40,4965.9986234083435,5415.24464669012,5151.5555023112875,5301.304176738547,20,6.809240762100671,2.2555610024458472,2.2555610024458472,20 days
2023-03-28,381.3125,40,5496.629712127749,5496.629712127749,5336.162340322716,4188.562506647863,20,-34.85816358416923,-11.546766687256058,-11.546766687256058,20 days
2023-04-17,122.0909090909091,40,5545.858685432057,1653.8131611257215,4194.293743930334,2536.2305497455495,20,-5.731237282470829,-1.8984723498184621,-1.8984723498184621,20 days
2023-05-07,42.36363636363637,40,1540.3928342311985,458.248775983178,2475.39305112794,809.5587368137825,20,60.837498617609526,20.152421417083154,20.152421417083154,20 days
2023-05-27,33.36363636363637,40,339.92763372056686,316.6142733324491,711.5038755329823,343.0180693209368,20,98.0548612808002,32.480672799265065,32.480672799265065,20 days
2023-06-16,11.615384615384615,40,254.19115864718447,254.19115864718447,263.0971947363483,255.32607460697625,20,79.92087458458849,26.473789706144935,26.473789706144935,20 days
2023-07-06,8.545454545454545,40,195.17279184129646,195.17279184129646,208.52658490508622,208.5265849050868,20,46.799489701890025,15.502330963751069,15.502330963751069,20 days
