date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2023-09-29,63.88235294117647,40,586.4226521443043,742.4022906441822,565.5140236346036,1192.4478136905384,30,-98.04231534727859,-21.651011305857356,-21.651011305857356,30 days
2023-10-29,77.88888888888889,40,830.6201600837436,2381.581383082122,1258.830894057942,2153.477069408417,30,-66.38308036740364,-14.659596914468302,-14.659596914468302,30 days
2023-11-28,184,40,2359.4498699457777,3336.4475344989446,2190.720713880332,3332.463820369327,30,-37.243644471915104,-8.224638154214585,-8.224638154214585,30 days
2023-12-28,245,40,3382.092111611474,4279.362543526914,3393.6449119114936,4194.436356271786,30,-61.18109154216654,-13.510824382228444,-13.510824382228444,30 days
2024-01-27,300,40,4439.392754177229,4967.498990789499,4222.432732740369,4702.887563545543,30,-27.99637646858264,-6.182533136811999,-6.182533136811999,30 days
2024-02-26,333,40,4845.8133324324035,4861.801156320217,4681.139577976072,4862.504264809434,30,21.747985569470984,4.802680146591509,4.802680146591509,30 days
2024-03-27,334,40,4758.212647318584,4758.212647318584,4773.645223295535,3346.1604320150236,30,88.85904151389877,19.62303833431931,19.62303833431931,30 days
2024-04-26,29.555555555555557,40,4716.90969013562,418.46749240626923,3271.474465709142,1838.6603997993589,30,74.68596630588172,16.49315089254888,16.49315089254888,30 days
2024-05-26,27.77777777777778,40,339.3010596732221,339.3010596732221,1776.4921905747567,343.6781246649736,30,62.16820922460215,13.728812870432973,13.728812870432973,30 days
2024-06-25,28,40,273.26582191542786,273.26582191542786,276.78005917063655,276.7800591706369,30,66.89806549433706,14.7733227966661,14.7733227966661,30 days
2024-07-25,28.444444444444443,40,217.77329592325918,217.77329592325918,237.14694094140444,268.4454565716453,30,39.63311822923245,8.752313608955498,8.752313608955498,30 days
2024-08-24,33.111111111111114,40,220.40170498552587,314.29725187624723,279.5101877845775,939.7296666512124,30,-11.064731212932202,-2.4434614761891944,-2.4434614761891944,30 days
2024-09-23,51.27272727272727,40,400.355562444947,2287.118452154129,999.8182954689705,2166.9416095148604,30,-60.08862881775815,-13.269572197254924,-13.269572197254924,30 days
2024-10-23,188,40,2378.6976189764387,3899.4091245142035,2225.1451802611614,3360.969978676811,30,-58.20357074630101,-12.85328853980814,-12.85328853980814,30 days
2024-11-22,286,40,3896.3823593620987,3896.3823593620987,3451.1595048224494,4042.2988467871746,30,-90.18952614563841,-19.91685369049515,-19.91685369049515,30 days
2024-12-22,256,40,4078.398536128811,4331.10505648522,4096.922131119354,4206.063114092603,30,-54.62328433217954,-12.062641956689648,-12.062641956689648,30 days
2025-01-21,302,40,4315.985497867153,4390.70192643049,4240.011831151742,4349.152814124991,30,-33.94871705913829,-7.497008350559706,-7.497008350559706,30 days
2025-02-20,307,40,4325.651459459261,4325.651459459261,4332.5012840203135,4357.406760208093,30,16.651530104677477,3.677212898116276,3.677212898116276,30 days
2025-03-22,301,40,4355.866894734528,4355.866894734528,4365.385749208506,4365.385749208507,30,-7.978989000413094,-1.7620267375912249,-1.7620267375912249,30 days
